faclid21	JURDID	state	county	faclname	city	zipP	stratum	finalweight	weight	confpop	confpopf	nconpop	nconpopf	totpop	totpopf	noncitz	noncitzf	week	weekn	weekf	adultm	adultmf	adultf	adultff	juvm	juvmf	juvf	juvff	totgender	totgenderf	adltjuv	adltjuvf	conv	convf	convunsent	convunsentf	convsent	convsentf	unconv	unconvf	unconvtrial	unconvtrialf	unconvhold	unconvholdf	unconvother	unconvotherf	s2qII3c	s2qII3cf	white	whitef	black	blackf	hisp	hispf	AIAN	AIANf	asian	asianf	nhopi	nhopif	tworace	tworacef	otherracespec	otherrace	otherracef	racedk	racedkf	racetotal	racetotalf	marshals	marshalsf	bop	bopf	ice	icef	bia	biaf	s2qII5a5spec	s2qII5a5	s2qII5a5f	instatepris	instateprisf	outstatepris	outstateprisf	instatejail	instatejailf	outstatejail	outstatejailf	s2qII5d	s2qII5df	peakdate	peakpop	peakpopf	adp	adpf	rated	ratedf	operation	operationf	design	designf	admis	admisf	release	releasef	convII10a	convII10af	unconvII10a	unconvII10af	convII10b	convII10bf	unconvII10b	unconvII10bf	convII10c	convII10cf	unconvII10c	unconvII10cf	convII10d	convII10df	unconvII10d	unconvII10df	convII10e	convII10ef	unconvII10e	unconvII10ef	convII10f	convfII10f	unconvII10f	unconvII10ff	s2II10gconv	s2II10gconvf	s2II10gfunconv	s2II10gfunconvf	emonitor	emonitorf	homedetn	homedetnf	commsrv	commsrvf	dayreport	dayreportf	pretrial	pretrialf	altwork	altworkf	treatment	treatmentf	otrnonconfs	otrnonconf	otrnonconff	nonconfd	nonconfdf	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	corrstaff	corrstafff	otherstaff	otherstafff	s4qIV1c	s4qIV1cf	assaultstaffYN	assaultcorr	assaultcorrf	assaultotrstaff	assaultotrstafff	deathstaffYN	deathcorr	deathcorrf	deathotrstaff	deathotrstafff	physassault	physassaultf	drugvio	drugviof	alcovio	alcoviof	weapon	weaponf	stolenprop	stolenpropf	escape	escapef	othermajvio	othermajviof	NCONPOP2
291016016062000000000	291016016	29	WASHOE COUNTY	WASHOE COUNTY DETENTION FACILITY	Reno	89512	1	1.0152	1	1063	0	1091	0	2154	0	90	0	1	4	0	852	0	209	0	2	0	0	0	1063	0	2	0	720	1	103	1	617	1	343	1	135	1	45	1	163	1	1063	1	616	0	137	0	246	0	45	0	17	0	0	0	0	0	East Indian	1	0	1	0	1063	0	59	1	0	0	23	1	16	1	ATF/DEA/FBI	24	1	120	1	2	1	56	1	9	1	309	1	26	1108	0	1019	0	1351	0	1208	0	968	0	448	0	471	0	2	1	126	1	25	1	95	1	30	1	55	1	25	1	54	1	19	1	32	1	1	1	7	1	102	1	369	1	1	0	0	0	1090	0	0	0	0	0	0	0	0	8	 	0	8	1091	0	774	0	317	0	0	0	0	0	1091	0	1091	0	0	0	1091	0	230	0	153	0	383	0	1	2	0	0	0	2	0	0	0	0	47	0	15	0	21	0	3	0	39	1	2	0	0	0	1095
292002003061000000000	292002003	29	NORTH LAS VEGAS CITY	NORTH LAS VEGAS DETENTION CENTER	North Las Vegas	89030	1	1.0152	1	195	0	0	0	195	0	0	9	2	0	0	143	0	52	0	0	0	0	0	195	0	0	8	105	0	0	0	105	0	90	0	89	0	1	0	0	0	195	0	39	0	95	0	56	0	2	0	3	0	0	0	0	0	 	0	0	0	0	195	0	0	0	1	0	0	0	0	0	US Army	1	0	0	0	0	0	16	0	0	0	18	0	6	363	0	524	0	900	0	496	0	784	0	140	0	139	0	8	0	15	0	15	0	33	0	28	0	9	0	15	0	5	0	7	0	0	0	4	0	0	0	77	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	59	0	172	0	2	0	0	0	0	2	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301004004060100000000	301004004	30	COOS COUNTY	COOS COUNTY DEPT OF CORRECTION	WEST STEWARTSTOWN	03597	5	11.3636	11.3636	39	0	0	0	39	0	0	0	1	1	0	39	0	0	0	0	0	0	0	39	0	0	0	19	0	0	0	19	0	20	0	20	0	0	0	0	0	39	0	37	0	1	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	39	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	4	0	30	39	0	29	1	59	0	61	0	61	0	5	1	5	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1
301005005060100000000	301005005	30	GRAFTON COUNTY	GRAFTON COUNTY DEPT OF CORRECTION	NORTH HAVERHILL	03774	8	2.8873	2.7519	102	0	7	0	109	0	2	0	1	13	0	83	0	19	0	0	0	0	0	102	0	0	0	58	0	0	0	58	0	44	0	44	0	0	0	0	0	102	0	95	0	3	0	3	0	1	0	0	0	0	0	0	0	 	0	0	0	0	102	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	2	0	0	0	3	0	29	110	0	97	1	85	0	85	0	85	0	20	0	13	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	7	0	6	0	1	0	0	0	0	0	7	0	7	0	0	0	7	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	20
301006006061000000000	301006006	30	HILLSBOROUGH COUNTY	HILLSBOROUGH COUNTY  DEPT OF CORRECTION	MANCHESTER	03103	1	1.0152	1	516	0	13	0	529	0	25	0	2	0	0	455	0	59	0	2	0	0	0	516	0	2	0	124	0	0	0	124	0	392	0	387	0	5	0	0	0	516	0	370	0	55	0	81	0	0	0	5	0	0	0	0	0	Arabic	1	0	4	0	516	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	5	558	0	607	0	737	0	737	0	0	9	69	0	112	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	3	0	0	0	0	0	10	0	0	0	0	0	0	0	 	0	0	13	0	11	0	2	0	0	0	0	0	13	0	13	0	0	0	13	0	124	0	56	0	180	0	2	0	0	0	0	2	0	0	0	0	32	0	49	0	0	0	9	0	0	0	1	0	0	0	13
301007007060100000000	301007007	30	MERRIMACK COUNTY	MERRIMACK COUNTY DEPT OF CORRECTION	BOSCAWEN	03303	3	4.2917	4.2917	237	0	20	0	257	0	4	0	1	5	0	196	0	41	0	0	0	0	0	237	0	0	0	66	0	12	0	54	0	171	0	167	0	4	0	0	0	237	0	196	0	14	0	7	0	2	0	2	0	0	0	0	0	 	0	0	16	0	237	0	18	0	0	0	4	0	0	0	 	0	0	3	0	0	0	7	0	0	0	32	0	4	253	0	228	0	236	0	236	0	247	0	69	0	70	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	13	0	0	0	7	0	0	0	0	0	0	0	 	0	0	20	0	15	0	5	0	0	0	0	0	20	0	20	0	0	0	20	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	25
301008008061000000000	301008008	30	ROCKINGHAM COUNTY	ROCKINGHAM COUNTY DEPT OF CORRECTION	BRENTWOOD	03833	2	2.4167	2.4167	311	0	27	0	338	0	0	0	1	0	0	262	0	48	0	1	0	0	0	311	0	1	0	150	0	0	0	150	0	161	0	161	0	0	0	0	0	311	0	268	0	17	0	21	0	0	0	1	0	0	0	4	0	 	0	0	0	0	311	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	27	333	0	329	0	369	0	369	0	369	0	64	0	70	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	27	0	20	0	7	0	0	0	0	0	27	0	27	0	0	0	27	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	27
311001001061000000000	311001001	31	ATLANTIC COUNTY	ATLANTIC COUNTY JAIL - DEPT. OF PUBLIC SAFETY	Mays Landing	08203	1	1.0152	1	795	0	146	1	941	0	0	9	1	3	0	703	0	88	0	4	0	0	0	795	0	4	0	218	0	0	0	218	0	577	0	400	0	17	0	160	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	795	0	795	0	0	0	0	0	0	0	0	0	 	0	0	17	0	0	0	39	0	0	0	56	0	0	0	9	150	1	952	0	0	9	0	9	198	0	214	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	81	1	0	0	0	0	65	1	0	0	0	0	0	0	 	0	0	146	1	0	9	0	9	0	9	0	9	146	1	0	9	0	9	146	1	178	0	42	0	220	0	1	0	9	0	9	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	1	0	6	0	149
311002002061000000000	311002002	31	BERGEN COUNTY	BERGEN COUNTY JAIL AND ANNEX	Hackensack	07601	1	1.0152	1	713	0	25	0	738	0	216	0	1	0	0	657	0	55	0	1	0	0	0	713	0	1	0	148	0	14	0	134	0	565	0	350	0	124	0	91	0	713	0	196	0	245	0	248	0	5	0	13	0	0	0	0	0	 	0	0	6	0	713	0	3	0	0	0	113	0	0	0	 	0	0	3	0	0	0	9	0	0	0	128	0	15	804	0	778	0	1239	0	1239	0	1239	0	154	0	151	0	0	0	42	0	0	0	9	0	0	0	20	0	4	0	28	0	3	0	31	0	0	0	14	0	7	0	144	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	25	0	21	0	4	0	0	0	0	0	25	0	25	0	0	0	25	0	283	0	65	0	348	0	1	8	0	0	0	2	0	0	0	0	45	0	4	0	4	0	5	0	0	0	10	0	591	0	25
311004004062000000000	311004004	31	CAMDEN COUNTY	CAMDEN COUNTY CORRECTIONAL FACILITY	CAMDEN	08103	1	1.0152	1	1226	0	474	0	1700	0	0	9	1	5	0	1110	0	115	0	1	0	0	0	1226	0	1	0	494	0	0	0	494	0	732	0	0	9	0	9	0	9	1226	0	287	0	683	0	243	0	0	0	13	0	0	0	0	0	 	0	0	0	0	1226	0	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	13	0	0	0	47	0	28	1235	0	1322	0	1226	0	1273	0	1273	0	280	0	250	0	10	0	14	0	29	0	8	0	23	0	23	0	23	0	50	0	36	0	22	0	8	0	4	0	129	0	121	0	94	0	0	0	0	0	336	0	44	0	0	0	0	0	 	0	0	474	0	404	0	70	0	0	0	0	0	474	0	461	0	13	0	474	0	220	0	84	0	304	0	1	10	1	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	479
311006006060100000000	311006006	31	CUMBERLAND COUNTY	CUMBERLAND COUNTY JAIL	BRIDGETON	08302	7	1.4967	1.4136	482	0	0	0	482	0	0	9	2	0	0	426	0	56	0	0	0	0	0	482	0	0	0	126	0	40	0	86	0	356	0	78	0	278	0	0	0	482	0	117	0	236	0	126	0	0	0	0	0	0	0	3	0	 	0	0	0	0	482	0	0	0	0	0	1	0	0	0	 	0	0	14	0	0	0	5	0	0	0	20	0	29	496	0	490	0	550	0	550	0	550	0	99	0	104	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
311007007060000010700	311007007	31	ESSEX COUNTY	ESSEX COUNTY JAIL	NEWARK	07105	1	1.0152	1	1953	0	652	0	2605	0	399	0	2	0	0	1832	0	121	0	0	0	0	0	1953	0	0	0	1103	0	1004	0	99	0	850	0	0	0	25	0	825	0	1953	0	191	0	1320	0	403	0	2	0	9	0	25	0	0	0	 	0	0	3	0	1953	0	182	0	0	0	399	0	0	0	 	0	0	25	0	0	0	35	0	0	0	641	0	11	2086	0	2658	1	2434	0	2434	0	2434	0	461	0	423	0	0	0	0	0	0	0	0	0	0	0	50	1	20	1	300	1	3	1	50	1	0	0	0	0	23	1	400	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	Logan Hall &amp; Delaney Hall	632	0	652	0	572	1	80	1	0	0	0	0	652	1	80	1	572	1	652	1	765	0	69	0	834	0	2	0	0	0	0	2	0	0	0	0	142	0	4	0	0	0	3	0	0	0	0	0	0	0	652
311008008060000010800	311008008	31	GLOUCESTER COUNTY	GLOUCESTER COUNTY	Woodbury	08096	7	1.4967	1.4136	308	0	53	0	361	0	0	9	2	0	0	308	0	0	0	0	0	0	0	308	0	0	0	109	0	17	0	92	0	199	0	188	0	0	0	11	0	308	0	173	0	114	0	21	0	0	0	0	0	0	0	0	0	 	0	0	0	0	308	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	30	308	0	325	0	225	0	225	0	225	0	96	0	77	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	53	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	53	0	31	1	17	0	5	0	0	0	53	0	53	0	0	0	53	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	53
311009009060100000000	311009009	31	HUDSON COUNTY	HUDSON COUNTY CORRECTIONAL FACILITY	KEARNY	07032	1	1.0152	1	1841	0	32	0	1873	0	361	0	2	0	0	1652	0	188	0	1	0	0	0	1841	0	0	0	206	0	183	0	23	0	1635	0	1635	0	0	0	0	0	1841	0	141	0	898	0	798	0	0	0	4	0	0	0	0	0	 	0	0	0	0	1841	0	132	0	0	0	340	0	0	0	 	0	0	49	0	0	0	5	0	0	0	526	0	14	1898	0	1856	0	2100	0	2100	0	2100	0	364	0	182	0	0	0	79	0	0	0	26	0	0	0	17	0	0	0	23	0	1	0	12	0	0	0	24	0	1	0	181	0	27	0	0	0	0	0	0	0	0	0	5	0	0	0	 	0	0	32	0	27	0	5	0	0	0	0	0	32	0	32	0	0	0	32	0	501	0	105	0	606	0	2	0	0	0	0	2	0	0	0	0	1647	0	213	0	0	0	94	0	462	0	1	0	0	0	32
311010010060100000000	311010010	31	HUNTERDON COUNTY	HUNTERDON COUNTY CORRECTIONAL FACILITY	Flemington	08822	9	5.9946	5.5377	87	0	0	0	87	0	11	1	1	1	0	71	0	16	0	0	0	0	0	87	0	0	0	18	0	0	1	18	1	69	0	55	1	0	1	14	1	87	0	50	0	22	0	13	0	0	0	0	0	0	0	0	0	OTHER	2	0	0	0	87	0	1	0	0	0	10	1	0	0	 	0	0	2	0	0	0	1	0	0	0	14	0	29	89	0	104	1	158	0	144	0	172	1	22	0	24	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1
311011011060200000000	311011011	31	MERCER COUNTY	MERCER COUNTY CORRECTIONAL CENTER	TRENTON	08650	1	1.0152	1	881	0	37	0	918	0	0	9	1	2	0	809	0	72	0	0	8	0	8	881	0	0	8	203	1	41	1	162	1	678	1	593	1	17	1	68	1	881	1	112	0	620	0	144	0	1	0	3	0	1	0	0	0	 	0	0	0	0	881	0	0	0	0	0	0	0	0	0	 	0	0	17	0	0	0	17	0	0	0	34	0	5	888	0	907	0	824	0	824	0	0	9	101	0	83	0	0	0	0	0	0	0	9	0	1	0	12	0	6	0	23	0	3	0	19	0	4	0	6	0	14	0	69	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	 	0	8	37	0	31	0	6	0	0	8	0	8	37	0	37	0	0	8	37	0	283	0	56	0	339	0	1	64	0	2	0	2	0	0	0	0	100	0	35	0	0	0	28	0	31	0	0	0	420	0	39
311012012060100000000	311012012	31	MIDDLESEX COUNTY	MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER	NEW BRUNSWICK	08903	1	1.0152	1	954	0	0	0	954	0	0	9	1	29	0	858	0	96	0	0	0	0	0	954	0	0	8	225	0	54	0	171	0	729	0	658	0	0	0	71	0	954	0	296	0	385	0	250	0	0	0	8	0	0	0	0	0	 	0	0	15	0	954	0	0	0	0	0	0	0	0	0	 	0	0	13	0	0	0	0	0	3	0	16	0	25	966	0	943	0	1554	0	1436	1	1436	1	193	0	199	0	0	8	0	0	4	0	59	0	8	0	41	0	11	0	21	0	27	0	20	0	4	0	4	0	54	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	49	0	288	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	29
311013013061000000000	311013013	31	MONMOUTH COUNTY	MONMOUTH COUNTY CORRECTIONAL INSTITUTION	FREEHOLD	07728	1	1.0152	1	1144	1	0	0	1144	1	200	1	1	15	1	985	1	158	1	1	1	0	1	1144	1	1	0	150	1	100	1	50	1	994	1	794	1	200	1	0	0	1144	1	400	1	350	1	194	1	0	0	0	0	0	0	0	0	other	200	1	0	0	1144	0	79	0	0	0	274	0	0	0	 	0	0	9	0	0	0	0	0	1	0	363	0	18	1144	0	1200	1	1328	0	1328	0	1328	0	300	1	400	1	0	0	15	1	0	0	15	1	10	1	15	1	60	1	40	1	170	1	40	1	17	1	18	1	257	1	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	1	46	1	379	1	2	0	0	0	0	2	0	0	0	0	12	1	12	1	0	0	0	0	0	0	0	0	0	0	15
311014014060100000000	311014014	31	MORRIS COUNTY	MORRIS COUNTY CORRECTIONAL FACILITY	MORRIS TOWNSHIP	07960	7	1.4967	1.4136	325	0	130	0	455	0	0	9	2	0	0	291	0	34	0	0	0	0	0	325	0	0	0	130	0	7	0	123	0	195	0	165	0	0	0	30	0	325	0	165	0	70	0	79	0	0	0	0	0	0	0	0	0	 	0	8	11	0	325	0	0	0	0	0	0	0	0	0	 	0	0	7	0	0	0	0	0	0	0	7	0	1	350	0	349	0	525	0	525	0	528	0	70	0	60	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SLAP	130	0	130	0	0	9	0	9	0	9	0	9	130	0	0	9	0	9	130	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	130
311015015061000000000	311015015	31	OCEAN COUNTY	OCEAN COUNTY JUSTICE COMPLEX	Toms River	08753	7	1.4967	1.4136	575	0	0	0	575	0	0	9	1	24	0	495	0	80	0	0	0	0	0	575	0	0	0	510	0	385	0	125	0	65	0	0	0	0	0	65	0	575	0	346	0	144	0	82	0	0	0	3	0	0	0	0	0	 	0	0	0	0	575	0	0	0	0	0	0	0	0	0	 	0	0	13	0	0	0	0	0	0	0	13	0	12	582	0	559	0	400	0	575	0	400	0	180	0	29	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	24
311016016061000000000	311016016	31	PASSAIC COUNTY	PASSAIC COUNTY JAIL	Paterson	07501	1	1.0152	1	973	0	99	0	1072	0	132	0	1	6	0	901	0	69	0	3	0	0	0	973	0	3	0	95	0	0	0	95	0	878	0	824	0	20	0	34	0	973	0	159	0	488	0	325	0	1	0	0	0	0	0	0	0	 	0	0	0	0	973	0	0	0	0	0	0	0	0	0	 	0	0	23	0	0	0	0	0	0	0	23	0	21	1008	0	978	1	940	0	940	0	940	0	118	0	128	0	1	0	7	0	6	0	18	0	3	0	17	0	13	0	33	0	15	0	11	0	2	0	2	0	40	0	88	0	1	0	0	0	0	0	98	0	0	0	0	0	0	0	 	0	0	99	0	91	0	8	0	0	0	0	0	99	0	99	0	0	0	99	0	300	1	50	1	350	1	1	4	0	0	0	2	0	0	0	0	119	0	39	0	0	0	14	0	4	0	0	0	0	0	105
311019019060100000000	311019019	31	SUSSEX COUNTY	SUSSEX COUNTY WALTER KEOGH DWYER CORR FAC	NEWTON	07860	8	2.8873	2.7519	166	0	0	8	166	0	30	0	2	0	0	138	0	28	0	0	0	0	0	166	0	0	0	32	0	0	9	0	9	134	0	0	9	0	9	0	9	166	0	122	0	22	0	16	0	0	0	0	0	0	0	0	0	 	6	0	0	0	166	0	0	0	0	0	29	0	0	0	 	0	0	5	0	0	0	0	0	0	0	34	0	19	175	0	163	0	188	0	188	0	188	0	32	0	35	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
311020020061000000000	311020020	31	UNION COUNTY	UNION COUNTY JAIL	ELIZABETH	07020	1	1.0152	1	995	0	0	0	995	0	0	9	2	0	0	916	0	79	0	0	0	0	0	995	0	0	8	84	0	0	0	84	0	911	0	128	0	0	0	783	0	995	0	109	0	624	0	259	0	0	0	3	0	0	0	0	0	 	0	0	0	0	995	0	0	0	0	0	0	0	0	0	 	0	0	27	0	0	0	0	0	0	0	27	0	21	1028	0	976	0	888	0	1008	0	575	0	131	0	137	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	37	0	351	0	2	0	0	0	0	2	0	0	0	0	121	0	27	0	1	0	16	0	1	0	0	0	4	0	0
321005005061000000000	321005005	32	CURRY COUNTY	CURRY COUNTY ADULT DETENTION CENTER	CLOVIS	88101	3	4.2917	4.2917	232	0	2	0	234	0	19	0	2	0	0	194	0	38	0	0	0	0	0	232	0	0	0	46	0	0	0	46	0	186	0	186	0	0	0	0	0	232	0	62	0	33	0	124	0	3	0	0	0	0	0	6	0	 	0	0	4	0	232	0	1	0	0	0	19	0	0	0	 	0	0	5	0	0	0	0	0	0	0	25	0	24	255	0	278	0	260	0	260	0	260	0	62	0	43	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2
321007007061000000000	321007007	32	DONA ANA COUNTY	DONA ANA COUNTY DETENTION CENTER	Las Cruces	88007	1	1.0152	1	892	0	0	0	892	0	282	1	1	3	1	757	0	102	0	30	0	3	0	892	0	2	0	173	1	0	1	173	1	719	0	43	1	10	1	666	0	892	0	651	0	42	0	193	0	6	0	0	0	0	0	0	0	 	0	0	0	0	892	0	286	0	0	0	0	0	2	0	 	0	0	0	0	6	0	4	0	0	0	298	0	30	892	0	845	0	897	0	897	0	897	0	205	0	140	0	11	0	37	0	1	0	12	0	1	0	19	0	11	0	25	0	6	0	15	0	2	0	0	0	32	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	15	0	226	0	1	38	0	0	0	2	0	0	0	0	78	0	24	0	4	0	20	0	0	0	3	0	47	0	3
321016016061000000000	321016016	32	LUNA COUNTY	LUNA COUNTY DETENTION CENTER	Deming	88030	7	1.4967	1.4136	263	1	0	0	263	1	163	0	2	0	0	223	1	40	0	0	0	0	0	263	1	0	0	8	0	6	0	10	0	0	0	60	0	0	0	0	0	263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	263	1	263	1	163	1	0	0	0	0	0	0	 	0	0	100	0	0	0	0	0	0	0	263	1	0	0	9	250	0	400	1	400	1	400	1	80	1	64	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
