FACLID	JURDID	STATE	COUNTY	FACILITY	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5ASPEC	S2QII5A	S2QII5AF	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NONCON2	BJSW
191043041060000000000	191043041	LA	SABINE PARISH	SABINE PARISH	MANY	71449	4	7.5625	153	0	0	0	153	0	0	0	1	1	0	129	0	24	0	0	0	0	0	153	0	0	8	70	1	0	0	70	1	83	1	78	1	5	0	0	0	153	0	93	1	56	1	0	1	2	1	0	0	0	0	2	1	 	0	0	0	1	153	0	0	0	0	0	0	0	0	0	 	0	0	67	0	0	0	5	0	0	0	72	0	29	154	1	134	1	163	0	163	0	163	0	34	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.102678299
191045043061000000000	191045043	LA	ST. CHARLES PARISH	ST. CHARLES PARISH NELSON COLEMAN CORR CTR	KILLONA	70057	7	1.4136	579	0	0	0	579	0	0	0	1	0	0	528	0	51	0	0	0	0	0	579	0	0	0	182	0	0	0	182	0	397	0	397	0	0	0	0	0	579	0	161	0	417	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	579	0	155	0	5	0	0	0	0	0	 	0	0	182	0	0	0	67	0	0	0	409	0	16	586	0	500	1	628	0	600	0	0	9	115	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
191048046061000000000	191048046	LA	SHERMAN WALKER PARISH	ST. JOHN BAPTIST PARISH	LAPLACE	70068	7	1.4136	207	0	0	0	207	0	0	0	2	0	0	192	0	12	0	3	0	0	0	207	0	3	0	85	0	0	0	85	0	122	0	118	0	4	0	0	0	207	0	38	0	165	0	4	1	0	1	0	1	0	1	0	1	 	0	8	0	1	207	0	0	0	0	0	0	0	0	0	 	0	0	85	0	0	0	4	0	0	0	89	0	9	221	1	205	1	312	0	312	0	312	0	44	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
191052050060000000000	191052050	LA	ST. TAMMANY PARISH	ST. TAMMANY PARISH JAIL	COVINGTON	70434	1	1	1068	1	28	1	1096	1	4	1	1	0	0	1003	1	65	1	0	1	0	1	1068	1	0	1	549	1	0	1	549	1	519	1	409	1	110	1	0	1	1068	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1068	0	1068	1	108	1	0	1	2	1	0	0	 	0	0	549	1	0	0	0	0	0	0	659	1	1	1108	1	1031	1	1192	0	1105	0	1192	0	155	0	180	0	2	1	36	1	3	1	37	1	6	1	33	1	7	1	12	1	17	1	12	1	14	1	1	1	49	1	131	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	 	0	0	28	1	17	0	10	0	1	0	0	0	28	1	28	0	0	0	28	1	134	0	76	0	210	0	1	4	0	0	0	2	0	0	0	0	415	1	17	1	0	0	0	0	40	1	0	0	0	0	28	1.078947425
191053051061000000000	191053051	LA	TANGIPAHOA PARISH	TANGIPAHOA PARISH JAIL	AMITE	70422	1	1	530	0	0	0	530	0	0	0	2	0	0	508	0	22	0	0	0	0	0	530	0	0	0	330	1	0	1	330	1	200	1	200	1	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	530	0	530	0	60	1	3	1	0	0	0	0	 	0	0	467	0	0	0	0	0	0	0	530	0	30	549	0	530	0	526	0	526	0	526	0	60	1	60	1	15	1	15	1	30	0	30	1	15	0	15	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	17	0	78	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.078947425
191056054062000000000	191056054	LA	UNION PARISH	UNION PARISH DETENTION CENTER	FARMERVILLE	71241	2	2.4167	321	0	0	0	321	0	2	0	2	0	0	300	1	20	1	1	0	0	0	321	0	1	0	193	0	23	1	170	1	128	0	124	0	4	0	0	0	321	0	180	1	134	1	7	1	0	0	0	0	0	0	0	0	 	0	0	0	0	321	0	4	0	0	0	3	1	0	0	 	0	0	193	0	0	0	32	1	0	0	232	0	29	326	0	325	1	388	0	388	0	388	0	35	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.416699886
191058056062000000000	191058056	LA	VERNON PARISH	VERNON PARISH	LEESVILLE	71446	8	2.7519	222	0	0	0	222	0	0	0	2	0	8	222	0	0	0	0	0	0	0	222	0	0	0	222	0	0	0	222	0	0	0	0	0	0	0	0	0	222	0	103	1	116	0	3	1	0	0	0	0	0	0	0	0	 	0	0	0	0	222	0	0	0	0	0	2	0	0	0	 	0	0	0	0	0	1	0	0	1	0	3	1	16	226	0	220	1	232	0	232	0	232	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01743412
191059057062000000000	191059057	LA	WASHINGTON PARISH	WASHINGTON PARISH SHERIFF'S OFFICE JAIL	FRANKLINTON	70438	8	2.7519	167	0	6	0	173	0	0	0	2	0	0	141	0	25	0	1	0	0	0	167	0	1	0	27	0	0	0	27	0	140	0	118	0	22	0	0	0	167	0	65	0	102	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	167	0	0	0	0	0	0	0	0	0	 	0	0	25	0	0	0	6	0	0	0	31	0	22	172	0	158	0	144	0	144	0	144	0	28	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	 	0	0	6	0	6	0	0	0	0	0	0	0	6	0	6	0	0	0	6	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3.01743412
191061059060000000000	191061059	LA	WEST BATON ROUGE PARISH	WEST BATON ROUGE PARISH JAIL	Port Allen	70767	7	1.4136	224	0	0	8	224	0	0	9	2	0	0	206	0	17	0	1	0	0	0	224	0	1	0	58	0	0	0	58	0	166	0	123	0	43	0	0	0	224	0	71	0	140	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	224	0	43	0	0	0	0	0	0	0	 	0	0	58	0	0	0	0	0	0	0	101	0	30	242	0	227	0	333	0	325	0	0	9	41	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
192009003061000000000	192009003	LA	SHREVEPORT CITY	SHREVEPORT CITY JAIL	SHREVEPORT	71101	9	5.5377	116	0	0	0	116	0	0	0	1	0	0	91	0	25	0	0	0	0	0	116	0	0	0	65	0	0	0	65	0	51	1	0	9	0	9	0	9	116	0	38	0	78	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	116	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	21	145	0	125	0	250	0	150	0	250	0	260	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.768437862
192017002060100000000	192017002	LA	EAST BATON ROUGE CITY	EAST BATON ROUGE PARISH PRISON	BATON ROUGE	70807	1	1	1850	0	0	0	1850	0	0	9	2	0	0	1625	0	200	0	25	0	0	0	1850	0	25	0	0	0	0	0	0	0	1850	0	1800	1	50	1	0	0	1850	0	700	1	1150	0	0	9	0	9	0	9	0	9	0	9	 	0	0	0	0	1850	0	10	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	10	0	30	1850	0	1760	1	1849	0	1850	0	1850	0	500	1	500	1	0	0	0	9	0	0	0	9	0	0	0	9	0	0	200	0	0	0	500	0	0	0	1150	0	0	0	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	1	25	1	275	1	1	4	1	0	0	2	0	0	0	0	100	1	10	1	0	0	25	1	1	1	0	0	0	0	0	1.078947425
192020003061000000000	192020003	LA	VILLE PLATTE CITY	VILLE PLATTE CITY JAIL	VILLE PLATTE	70586	5	11.3636	23	0	0	0	23	0	0	0	2	0	0	15	0	8	0	0	0	0	0	23	0	0	0	2	0	0	0	2	0	21	0	20	0	1	0	0	0	23	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	23	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	21	28	0	23	0	28	0	28	0	0	9	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.36359978
192027003061000000000	192027003	LA	JENNINGS CITY	JENNINGS CITY JAIL	JENNINGS	70546	9	5.5377	8	0	0	0	8	0	0	0	2	0	0	8	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	2	0	6	0	6	0	0	0	0	0	8	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	24	10	0	8	0	40	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.768437862
192028004061000000000	192028004	LA	LAFAYETTE PARISH	LAFAYETTE PARISH CORRECTIONAL CENTER	LAFAYETTE	70502	1	1	1168	1	0	8	1168	0	0	8	1	0	0	1033	1	127	1	8	1	0	1	1168	1	8	1	582	1	482	1	100	1	586	1	482	1	8	1	96	1	1168	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	1168	1	0	0	0	0	0	0	0	0	 	0	9	0	9	0	9	0	9	0	9	0	9	30	1168	1	879	1	954	1	0	9	0	9	212	1	209	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	93	1	126	1	219	0	2	0	0	0	0	2	0	0	0	0	324	1	0	9	0	9	0	9	0	9	19	1	823	1	0	1.078947425
192036001060999900000	192036001	LA	NEW ORLEANS PARISH	NEW ORLEANS PARISH PRISON SYSTEM	NEW ORLEANS	70119	1	1	2234	0	70	0	2304	0	37	0	1	4	0	1998	0	196	0	38	0	2	0	2234	0	40	0	915	0	0	9	0	9	1319	0	0	9	0	9	0	9	2234	0	315	0	1905	0	0	0	0	0	7	0	0	0	0	0	 	0	0	7	0	2234	0	0	0	0	0	0	0	0	0	 	0	0	1930	0	0	0	304	0	0	0	2234	0	17	2305	0	2335	0	2927	0	0	9	2927	0	535	0	568	0	0	0	97	0	1	0	226	0	7	0	81	0	15	0	48	0	31	0	40	0	17	0	5	0	71	0	497	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	70	0	49	0	8	0	13	0	0	0	70	0	6	0	64	0	70	0	462	0	322	0	784	0	1	17	0	0	0	2	0	0	0	0	611	0	5	0	11	0	11	0	2	0	7	0	0	0	74	1.078947425
192049002061000000000	192049002	LA	EUNICE CITY	EUNICE CITY JAIL	EUNICE	70535	10	15.7	39	0	0	0	39	0	0	0	1	0	0	34	0	5	0	0	0	0	0	39	0	0	0	11	0	5	0	6	0	28	0	28	0	0	0	0	0	39	0	13	0	26	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	39	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	27	40	0	35	0	39	0	42	0	42	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98163223
192055001060999900000	192055001	LA	TERREBONNE PARISH CONSOLIDATED	TERREBONNE PARISH CRIMINAL JUSTICE CENTER	HOUMA	70363	7	1.4136	692	0	0	0	692	0	9	0	2	0	0	600	0	80	0	12	0	0	0	692	0	12	0	282	0	0	0	282	0	410	0	409	0	1	0	0	0	692	0	314	0	339	0	16	0	21	0	2	0	0	0	0	0	 	0	0	0	0	692	0	0	0	0	0	0	0	0	0	 	0	0	204	0	1	0	0	0	0	0	205	0	9	704	0	691	0	680	0	680	0	680	0	111	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
201003003061000000000	201003003	ME	CUMBERLAND COUNTY	CUMBERLAND COUNTY JAIL	PORTLAND	04102	7	1.4136	431	0	0	0	431	0	0	0	2	0	0	364	0	67	0	0	0	0	0	431	0	0	0	168	0	0	0	168	0	263	0	263	0	0	0	0	0	431	0	390	0	24	0	5	0	1	0	2	0	0	0	0	0	MIDDLE EAST	1	0	8	0	431	0	67	0	0	0	0	0	0	0	 	0	0	0	0	0	0	41	0	0	0	108	0	15	502	0	451	0	570	0	538	0	584	0	165	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
201006006061000000000	201006006	ME	KENNEBEC COUNTY	KENNEBEC COUNTY CORRECTIONAL FACILITY	AUGUSTA	04963	8	2.7519	190	0	10	0	200	0	0	0	2	0	0	160	0	30	0	0	0	0	0	190	0	0	0	43	0	6	0	37	0	147	0	144	0	2	0	1	0	190	0	166	0	9	0	11	0	2	0	1	0	0	0	1	0	 	0	0	0	0	190	0	1	0	0	0	1	0	0	0	 	0	0	0	0	0	0	27	0	0	0	29	0	23	194	0	163	0	147	0	147	0	131	0	74	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	 	0	0	10	0	6	0	4	0	0	0	0	0	10	0	10	0	0	0	10	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3.01743412
201008008062000000000	201008008	ME	LINCOLN COUNTY	TWO BRIDGES REGIONAL JAIL	WISCASSET	04578	12	1	159	0	0	0	159	0	0	0	2	0	0	138	0	21	0	0	0	0	0	159	0	0	0	53	0	0	0	53	0	106	0	106	0	0	0	0	0	159	0	147	0	9	0	2	0	0	0	0	0	0	0	0	0	 	0	0	1	0	159	0	3	0	0	0	0	0	0	0	 	0	0	8	0	0	0	70	0	0	0	81	0	20	173	0	173	0	225	0	181	0	160	0	37	0	48	0	0	0	9	0	3	0	11	0	6	0	3	0	0	0	4	0	1	0	11	0	0	0	0	0	10	1	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	8	0	77	0	2	0	0	0	0	2	0	0	0	0	5	1	10	1	0	0	0	0	10	1	0	0	0	0	0	1.060606003
201013013061000000000	201013013	ME	SOMERSET COUNTY	SOMERSET COUNTY CORRECTIONAL FACILITY	MADISON	04950	9	5.5377	114	0	43	0	157	0	3	0	2	0	0	99	0	15	0	0	0	0	0	114	0	0	0	43	0	6	0	37	0	71	0	70	0	1	0	0	0	114	0	95	0	4	0	14	0	1	0	0	0	0	0	0	0	 	0	0	0	0	114	0	23	0	0	0	0	0	0	0	 	0	0	0	0	0	0	28	0	0	0	51	0	1	141	0	154	0	234	0	167	0	234	0	39	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	21	0	0	8	10	0	0	8	3	0	 	0	8	43	0	31	0	12	0	0	0	0	0	43	0	15	0	28	0	43	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	5.768437862
211002002060000000000	211002002	MD	ANNE ARUNDEL COUNTY	ANNE ARUNDEL COUNTY	Annapolis	21401	1	1	747	0	190	0	937	0	15	0	1	67	0	657	0	80	0	10	0	0	0	747	0	10	0	314	0	0	0	314	0	433	0	424	0	9	0	0	0	747	0	399	0	332	0	12	0	0	0	2	0	0	0	0	0	 	0	0	2	0	747	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	2	0	6	0	12	0	7	795	0	764	0	1175	0	1415	0	1342	0	123	0	127	0	0	0	33	0	3	0	19	0	9	0	12	0	13	0	9	0	12	0	9	0	5	0	3	0	42	0	85	0	35	0	0	0	155	0	0	0	0	0	0	0	0	0	 	0	0	190	0	127	0	62	0	0	0	1	0	190	0	67	0	123	0	190	0	239	0	101	0	340	0	1	1	0	0	0	2	0	0	0	0	226	0	183	0	79	0	10	0	168	0	0	0	0	0	257	1.078947425
211003003060000000000	211003003	MD	BALTIMORE COUNTY	BALTIMORE COUNTY DEPT OF CORRECTIONS	TOWSON	21204	1	1	1356	0	1928	0	3284	0	107	0	1	49	0	1169	0	156	0	29	0	2	0	1356	0	31	0	515	0	21	0	494	0	841	0	830	0	11	0	0	0	1356	0	610	0	691	0	37	0	5	0	10	0	0	0	0	0	 	0	0	3	0	1356	0	0	0	1	0	0	0	0	0	 	0	0	23	0	2	0	3	0	1	0	30	0	14	1377	0	1312	0	1513	0	1595	0	1341	0	246	0	241	0	0	0	39	0	1	0	60	0	6	0	26	0	12	0	32	0	24	0	31	0	8	0	2	0	51	0	190	0	35	0	0	0	856	0	0	0	93	0	599	0	271	0	TASC - Pre-Trial	74	0	1928	0	1340	0	586	0	2	0	0	0	1928	0	1598	0	330	0	1928	0	323	0	107	0	430	0	1	13	0	0	0	2	0	0	0	0	297	0	265	0	171	0	26	0	90	0	16	0	183	0	1977	1.078947425
211008007061000000000	211008007	MD	CECIL COUNTY	CECIL COUNTY DETENTION CENTER	ELKTON	21921	2	2.4167	227	0	0	0	227	0	1	0	2	0	0	192	0	35	0	0	0	0	0	227	0	0	0	68	0	0	0	68	0	159	0	159	0	0	0	0	0	227	0	173	0	46	0	6	0	0	0	0	0	0	0	0	0	 	0	0	2	0	227	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	4	0	22	236	0	224	0	200	0	200	0	200	0	50	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.416699886
211008007062000000000	211008007	MD	CECIL COUNTY	CECIL COUNTY COMMUNITY ADULT REHAB CTR	ELKTON	21921	2	2.4167	38	0	0	0	38	0	0	1	1	3	0	30	0	8	0	0	0	0	0	38	0	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	38	0	35	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	21	42	0	33	0	124	0	0	9	0	9	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.416699886
211017016061000000000	211017016	MD	PRINCE GEORGES COUNTY	PRINCE GEORGES COUNTY CORRECTIONAL CENTER	Upper Marlboro	20772	1	1	1092	0	1338	0	2430	0	0	9	1	7	0	999	0	82	0	9	0	2	0	1092	0	11	0	205	1	0	1	205	1	887	1	884	1	3	0	0	9	1092	0	95	1	910	1	0	9	0	1	0	1	0	1	0	1	Other	87	1	0	1	1092	0	4	0	5	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	9	0	2	1094	0	1198	0	1524	0	1825	0	1524	0	270	0	250	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	33	0	89	0	967	0	7	0	242	0	0	0	0	0	 	0	0	1338	0	0	9	0	9	0	9	0	9	1338	0	1063	0	275	0	1338	0	452	0	108	0	560	0	1	62	0	0	0	2	0	0	0	0	199	0	0	9	0	9	0	9	0	9	0	9	0	9	1345	1.078947425
211019018061000000000	211019018	MD	ST MARY'S COUNTY	ST MARY'S COUNTY DETENTION CENTER	LEONARDTOWN	20650	7	1.4136	214	0	16	0	230	0	0	0	1	11	0	186	0	28	0	0	0	0	0	214	0	0	0	109	0	0	0	109	0	105	0	101	0	4	0	0	0	214	0	124	0	87	0	2	0	0	0	1	0	0	0	0	0	 	0	0	0	0	214	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	4	0	14	254	0	236	0	230	0	245	0	230	0	35	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	Spring Grove Hospital	6	0	16	0	14	0	2	0	0	0	0	0	16	0	16	0	0	0	16	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1.587581515
