faclid21	jurdid	state	county	faclname	city	zipP	stratum	finalweight	weight	confpop	confpopf	nconpop	nconpopf	totpop	totpopf	noncitz	noncitzf	week	weekn	weekf	adultm	adultmf	adultf	adultff	juvm	juvmf	juvf	juvff	totgender	totgenderf	adltjuv	adltjuvf	conv	convf	convunsent	convunsentf	convsent	convsentf	unconv	unconvf	unconvtrial	unconvtrialf	unconvhold	unconvholdf	unconvother	unconvotherf	s2qII3c	s2qII3cf	white	whitef	black	blackf	hisp	hispf	AIAN	AIANf	asian	asianf	nhopi	nhopif	tworace	tworacef	otherracespec	otherrace	otherracef	racedk	racedkf	racetotal	racetotalf	marshals	marshalsf	bop	bopf	ice	icef	bia	biaf	s2qII5a5spec	s2qII5a5	S2QII5A5F	instatepris	instateprisf	outstatepris	outstateprisf	instatejail	instatejailf	outstatejail	outstatejailf	s2qII5d	s2qII5df	peakdate	peakpop	peakpopf	adp	adpf	rated	ratedf	operation	operationf	design	designf	admis	admisf	release	releasef	convII10a	convII10af	unconvII10a	unconvII10af	convII10b	convII10bf	unconvII10b	unconvII10bf	convII10c	convII10cf	unconvII10c	unconvII10cf	convII10d	convII10df	unconvII10d	unconvII10df	convII10e	convII10ef	unconvII10e	unconvII10ef	convII10f	convfII10f	unconvII10f	unconvII10ff	s2II10gconv	s2II10gconvf	s2II10gfunconv	s2II10gfunconvf	emonitor	emonitorf	homedetn	homedetnf	commsrv	commsrvf	dayreport	dayreportf	pretrial	pretrialf	altwork	altworkf	treatment	treatmentf	otrnonconfs	otrnonconf	otrnonconff	nonconfd	nonconfdf	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	corrstaff	corrstafff	otherstaff	otherstafff	s4qIV1c	s4qIV1cf	assaultstaffYN	assaultcorr	assaultcorrf	assaultotrstaff	assaultotrstafff	deathstaffYN	deathcorr	deathcorrf	deathotrstaff	deathotrstafff	physassault	physassaultf	drugvio	drugviof	alcovio	alcoviof	weapon	weaponf	stolenprop	stolenpropf	escape	escapef	othermajvio	othermajviof	NCONPOP2
311015015061000000000	311015015	31	OCEAN COUNTY	OCEAN COUNTY JUSTICE COMPLEX	Toms River	08753	7	1.4136	1.4136	553	0	0	0	553	0	4	0	1	43	0	486	0	64	0	3	0	0	0	553	0	3	0	262	0	147	0	115	0	291	0	289	0	2	0	0	0	553	0	328	0	123	0	97	0	0	0	1	0	0	0	0	0	other	4	0	0	0	553	0	0	0	0	0	1	0	0	0	n/a	0	0	24	0	0	0	0	0	1	0	26	0	27	563	0	522	0	400	0	400	0	198	0	184	0	155	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
311016016061000000000	311016016	31	PASSAIC COUNTY	PASSAIC COUNTY JAIL	Paterson	07501	1	1.0113	1	958	0	114	0	1072	0	214	0	1	12	0	891	0	67	0	0	0	0	0	958	0	0	0	338	0	104	0	234	0	620	0	581	0	0	0	39	0	958	0	135	0	486	0	315	1	3	0	0	0	0	0	0	0	 	0	0	19	0	958	0	0	0	0	0	0	0	0	0	 	0	0	75	0	0	0	13	0	0	0	88	0	8	996	0	1085	0	940	0	940	1	940	0	150	0	177	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	8	0	0	0	94	0	12	0	0	0	0	0	0	0	 	0	0	114	0	106	0	8	0	0	0	0	0	114	0	114	0	0	0	114	0	358	0	435	0	793	0	1	56	0	0	0	2	0	0	0	0	150	0	10	0	1	0	8	0	0	0	12	0	0	0	114
311019019060100000000	311019019	31	SUSSEX COUNTY	SUSSEX COUNTY WALTER KEOGH DWYER CORR FAC	NEWTON	07860	8	2.7519	2.7519	187	0	0	0	187	0	29	0	1	1	0	166	0	21	0	0	0	0	0	187	0	0	0	64	0	0	8	0	8	123	0	0	8	0	8	0	8	187	0	136	0	21	0	22	0	0	0	1	0	0	0	0	0	other	7	0	0	0	187	0	0	0	0	0	25	0	0	8	 	0	8	9	0	0	0	0	0	0	0	34	0	0	0	9	180	0	188	0	188	0	188	0	35	0	31	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
311020020061000000000	311020020	31	UNION COUNTY	UNION COUNTY JAIL	ELIZABETH	07063	1	1.0113	1	1053	0	0	0	1053	0	0	9	2	0	0	955	0	98	0	0	0	0	0	1053	0	0	0	949	0	838	0	111	0	104	0	89	0	15	0	0	0	1053	0	115	0	674	0	263	0	0	0	1	0	0	0	0	0	 	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	0	0	0	0	34	0	30	1053	0	1048	0	888	0	1008	0	575	0	161	0	157	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	38	0	346	0	2	0	0	0	0	2	0	0	0	0	93	0	21	0	0	0	14	0	9	0	1	0	3	0	0
321001001061000000000	321001001	32	BERNALILLO COUNTY/CITY	BERNALILLO COUNTY METRO DETENTION CENTER	Albuquerque	87151	1	1.0113	1	2688	0	464	0	3152	0	0	9	2	0	0	2357	0	331	0	0	0	0	0	2688	0	0	0	830	0	0	0	830	0	1858	0	1858	0	0	0	0	0	2688	0	701	0	279	0	1371	0	330	0	7	0	0	0	0	9	 	0	0	0	0	2688	0	0	9	0	9	0	9	0	9	 	0	9	71	0	0	0	16	0	0	0	87	0	29	2792	0	2689	0	2236	0	0	9	0	9	741	0	738	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	464	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	464	0	0	9	0	9	0	9	0	9	464	0	0	9	0	9	464	0	0	9	0	9	0	9	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	464
321005005061000000000	321005005	32	CURRY COUNTY	CURRY COUNTY ADULT DETENTION CENTER	CLOVIS	88101	3	4.2917	4.2917	300	0	2	0	302	0	0	9	1	0	9	244	0	56	0	0	0	0	0	300	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	300	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	300	0	300	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	308	1	260	0	0	9	0	9	0	9	0	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2
321007007061000000000	321007007	32	DONA ANA COUNTY	DONA ANA COUNTY DETENTION CENTER	Las Cruces	88007	1	1.0113	1	815	0	0	0	815	0	234	1	1	8	0	708	0	80	0	22	0	5	0	815	0	1	0	131	0	6	0	125	0	684	0	667	0	17	0	0	0	815	0	631	1	24	0	154	1	6	0	0	0	0	0	0	0	 	0	0	0	0	815	0	262	0	0	0	0	0	3	0	 	0	0	0	0	0	0	4	0	0	0	269	0	29	833	0	816	0	896	0	896	0	896	0	188	0	182	0	0	0	54	0	3	0	43	0	7	0	20	0	10	0	15	0	11	0	15	0	0	0	4	0	31	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	72	0	277	0	2	0	0	0	0	2	0	0	0	0	135	0	55	0	19	0	45	0	0	0	2	0	0	0	0
321016016061000000000	321016016	32	LUNA COUNTY	LUNA COUNTY DETENTION CENTER	Deming	88030	7	1.4136	1.4136	335	1	0	0	335	0	235	1	2	0	0	315	1	20	1	0	0	0	0	335	0	0	0	27	1	1	1	26	1	308	0	305	1	0	1	3	1	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	335	1	335	0	230	1	0	0	0	0	0	1	 	0	0	100	1	0	0	0	0	0	0	330	0	15	265	1	265	1	400	1	400	1	400	1	72	1	91	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
321017017062000000000	321017017	32	GALLUP-MCKINLEY COUNTY	GALLUP/MCKINLEY CO ADULT DETENTION CENTER	Gallup	87301	12	1.0152	1	253	0	0	0	253	0	1	0	2	0	0	226	0	27	0	0	0	0	0	253	0	0	0	220	0	0	9	0	9	33	0	0	9	0	9	0	9	253	0	15	0	1	0	64	0	170	0	1	0	0	0	0	9	 	0	0	2	0	253	0	0	0	0	0	0	0	11	0	 	0	0	0	0	0	0	0	0	11	0	22	0	23	253	0	245	0	328	0	0	9	0	9	253	0	50	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	2	0	0	0	0	2	0	0	0	0	9	0	3	0	0	0	3	0	4	0	0	0	37	0	0
321020020062000000000	321020020	32	QUAY COUNTY	QUAY COUNTY DETENTION CENTER	Tucumcari	88401	5	11.3636	11.3636	46	0	2	0	48	0	1	0	2	0	0	38	0	8	0	0	8	0	8	46	0	0	8	17	0	16	0	1	0	29	0	23	0	5	0	1	0	46	0	20	0	5	0	19	0	1	0	1	0	0	8	0	8	 	0	8	0	8	46	0	0	8	0	8	1	0	0	8	 	0	8	1	0	0	8	0	8	0	8	2	0	1	57	0	39	0	57	0	57	0	57	0	13	0	13	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	2	0	0	8	0	8	0	8	2	0	2	0	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2
321023023061000000000	321023023	32	SANDOVAL COUNTY	SANDOVAL COUNTY DETENTION CENTER	Bernalillo	87004	7	1.4136	1.4136	347	0	0	0	347	0	71	0	2	0	0	300	0	47	0	0	0	0	0	347	0	0	0	36	0	1	0	35	0	311	0	311	0	0	0	0	0	347	0	85	0	13	0	191	0	56	0	0	0	0	0	2	0	 	0	0	0	0	347	0	174	0	1	0	6	0	11	0	 	0	0	2	0	0	0	10	0	3	0	207	0	1	395	0	362	0	386	0	386	0	386	0	108	0	122	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
321026026061000000000	321026026	32	SANTA FE COUNTY	SANTA FE CO ADULT DETENTION CENTER	SANTA FE	87508	7	1.4136	1.4136	319	1	0	0	319	0	20	1	2	0	0	274	1	45	1	0	0	0	0	319	0	0	0	189	0	184	1	5	1	130	1	75	1	30	1	25	1	319	0	100	1	20	1	160	1	10	1	5	1	1	1	23	1	 	0	0	0	0	319	0	14	1	10	1	5	1	10	0	 	0	0	200	1	20	1	40	1	20	0	319	0	3	437	0	320	1	440	1	600	1	600	1	200	1	70	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
328010010061000000000	328010010	32	GUADALUPE COUNTY	GUADALUPE COUNTY JAIL - GEO GROUP INC.	Santa Rosa	88435	7	1.4136	1.4136	578	0	0	0	578	0	28	0	2	0	0	578	0	0	0	0	0	0	0	578	0	0	0	578	0	0	0	578	0	0	0	0	0	0	0	0	0	578	0	147	0	61	0	317	0	44	0	2	0	0	0	0	0	 	0	0	7	0	578	0	0	0	0	0	0	0	0	0	 	0	0	563	0	15	0	0	0	0	0	578	0	29	579	0	553	0	610	0	610	0	610	0	23	0	4	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
328014014061000000000	321014014	32	LINCOLN COUNTY	LINCOLN COUNTY DETENTION CENTER-CORRS SYSTEMS	CARRIZOZO	88301	8	2.7519	2.7519	129	0	8	0	137	0	33	0	2	0	0	113	0	16	0	0	0	0	0	129	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	129	0	69	0	1	0	57	0	2	0	0	0	0	0	0	0	 	0	0	0	0	129	0	34	0	0	0	0	0	2	0	county	93	0	0	0	0	0	0	0	0	0	129	0	26	138	0	116	0	144	0	144	0	144	0	36	0	35	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	0	7	0	1	0	0	0	0	0	8	0	8	0	0	0	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	8
328030030061100000000	321030030	32	TORRANCE COUNTY	TORRANCE COUNTY DETENTION FACILITY - CCA	Estancia	87016	1	1.0113	1	749	0	0	0	749	0	590	1	2	0	0	723	0	26	0	0	0	0	0	749	0	0	0	337	1	0	8	337	1	412	1	412	1	0	8	0	8	749	0	116	0	21	0	585	0	27	0	0	0	0	0	0	0	 	0	8	0	0	749	0	689	0	0	0	4	0	0	0	 	0	0	0	0	0	0	8	0	0	0	701	0	10	815	0	734	0	904	0	904	0	904	0	77	0	52	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	1	51	0	200	0	1	9	1	0	0	2	0	0	0	0	19	1	3	1	0	8	2	1	0	0	0	0	0	0	0
331001001061000000000	331001001	33	ALBANY COUNTY	ALBANY COUNTY CORRECTIONAL FACILITY	Albany	12211	1	1.0113	1	751	0	0	0	751	0	3	0	1	6	0	608	0	95	0	42	0	6	0	751	0	39	0	140	0	20	1	120	1	611	0	580	1	31	1	0	1	751	0	315	0	330	0	106	0	0	0	0	0	0	0	0	0	 	0	0	0	0	751	0	115	0	0	0	3	0	0	0	 	0	0	44	0	0	0	4	0	0	0	166	0	29	753	0	673	0	963	0	963	0	963	0	156	0	129	0	1	0	9	0	0	0	31	0	1	0	22	0	3	0	21	0	20	0	17	0	2	0	2	0	27	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	74	0	425	0	1	10	0	0	0	2	0	0	0	0	45	0	33	0	0	0	3	0	0	0	1	0	0	0	0
331015014060100000000	331015014	33	ERIE COUNY	ERIE COUNY JAIL MANAGEMENT DIVISION	Alden	14004	1	1.0113	1	1335	0	0	0	1335	0	32	0	1	30	0	1116	0	103	0	112	0	4	0	1335	0	116	0	611	0	11	0	600	0	724	0	10	0	714	0	0	0	1335	0	544	0	644	0	119	0	17	0	1	0	0	0	0	8	other	3	0	7	0	1335	0	5	0	0	0	0	0	0	0	 	0	0	14	0	4	0	15	0	0	0	38	0	3	1374	0	1370	0	1495	0	1495	0	1495	0	400	0	384	0	1	0	95	0	0	0	101	0	5	0	54	0	18	0	26	0	34	0	18	0	31	0	1	0	89	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	132	0	667	0	1	21	0	1	0	2	0	0	0	0	294	0	0	9	0	9	0	9	22	0	3	0	131	0	0
331027025061000000000	331027025	33	MADISON COUNTY	MADISON COUNTY PUBLIC SAFETY BUILDING	Wampsville	13163	8	2.7519	2.7519	76	0	0	0	76	0	0	9	2	0	0	64	0	7	0	4	0	1	0	76	0	5	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	76	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	76	0	76	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	109	0	130	0	0	9	0	9	0	9	0	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
331028026061000000000	331028026	33	MONROE COUNTY	MONROE COUNTY	Rochester	14614	1	1.0113	1	1480	0	0	0	1480	0	4	0	1	56	0	1199	0	154	0	114	0	13	0	1480	0	127	0	452	1	0	1	452	1	1028	1	1028	1	0	1	0	1	1480	0	622	0	844	0	0	9	4	0	10	0	0	0	0	0	 	0	0	0	0	1480	0	88	0	0	0	0	0	0	0	 	0	0	116	0	0	0	0	0	0	0	204	0	20	1649	0	1460	0	1589	0	1589	0	1589	0	282	0	274	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	135	0	603	0	1	24	0	0	0	2	0	0	0	0	374	0	59	1	6	1	10	0	0	0	0	0	45	1	0
331030028061000000000	331030028	33	NASSAU COUNTY	NASSAU COUNTY CORRECTIONAL CENTER	EAST MEADOW	11554	1	1.0113	1	1660	0	0	0	1660	0	0	9	1	0	9	1450	0	141	0	68	0	1	0	1660	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	1660	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1660	0	1660	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	1647	0	1909	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	-9	0	9	0	9	-9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
331032029061000000000	331032029	33	NIAGARA COUNTY	NIAGARA COUNTY JAIL	Lockport	14095	2	2.4167	2.4167	502	0	0	0	502	0	0	9	1	3	0	422	0	49	0	28	0	3	0	502	0	31	0	136	0	0	0	136	0	366	0	366	0	0	0	0	0	502	0	224	0	211	0	56	9	9	0	2	0	0	9	0	9	 	0	8	0	9	502	0	92	0	1	0	1	0	0	0	 	0	0	51	0	0	0	2	0	0	0	147	0	22	510	0	472	0	499	0	499	0	499	0	118	0	124	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
331034031060100000000	331034031	33	ONONDAGA COUNTY	ONONDAGA COUNTY DEPARTMENT OF CORRECTION	Jamesville	13078	1	1.0113	1	501	0	0	0	501	0	0	9	1	13	0	426	0	66	0	7	0	2	0	501	0	9	0	427	0	356	0	71	0	74	0	74	0	0	0	0	0	501	0	231	1	252	1	7	0	8	0	3	0	0	0	0	0	 	0	0	0	0	501	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	487	0	464	0	514	0	464	0	54	0	43	0	0	0	0	0	1	0	0	0	2	0	0	0	16	0	1	0	19	0	1	0	3	0	0	0	41	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	37	0	188	0	1	0	9	0	9	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
331034031061000000000	331034031	33	ONONDAGA COUNTY	ONONDAGA COUNTY JUSTICE CENTER	SYRACUSE	13202	1	1.0113	1	651	0	0	0	651	0	0	9	2	0	0	523	0	63	0	59	0	6	0	651	0	65	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	651	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	651	0	651	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	511	0	713	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	-9	0	9	0	9	-9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
331036033061000000000	331036033	33	ORANGE COUNTY	ORANGE COUNTY CORRECTIONAL FACILITY	Goshen	10924	1	1.0113	1	607	0	0	0	607	0	150	0	1	12	0	545	0	47	0	15	0	0	0	607	0	15	0	211	0	32	0	179	0	396	0	278	0	118	0	0	0	607	0	213	0	220	0	167	0	1	0	2	0	0	0	4	0	 	0	0	0	0	607	0	6	0	0	0	112	0	0	0	 	0	0	35	0	0	0	0	0	0	0	153	0	12	653	0	622	0	778	0	778	0	0	9	104	0	117	0	2	0	16	0	0	0	19	0	2	0	27	0	7	0	13	0	11	0	14	0	4	0	2	0	26	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	14	0	256	0	2	0	0	0	0	2	0	0	0	0	4	0	12	0	0	0	1	0	0	0	0	0	0	0	0
331037034061000000000	331037034	33	ORLEANS COUNTY	ORLEANS COUNTY JAIL	ALBION	14411	4	7.5625	7.5625	77	1	0	1	77	1	2	1	1	13	1	50	1	16	1	10	1	1	0	77	1	10	1	77	0	0	0	27	0	50	0	50	0	0	0	0	0	77	0	53	0	21	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	77	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	4	0	0	0	4	0	27	90	0	76	0	108	0	108	0	82	0	20	1	19	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
331050045061000000000	331050045	33	SENECA COUNTY	SENECA COUNTY LAW ENFORCEMENT CENTER	ROMULUS	14541	5	11.3636	11.3636	75	0	0	0	75	0	10	0	1	2	0	61	0	9	0	2	0	3	0	75	0	3	0	15	0	0	0	15	0	60	0	60	0	0	0	0	0	75	0	52	0	12	0	11	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	22	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	23	0	24	86	0	85	0	116	0	116	0	116	0	8	0	15	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
